"","Establishment.ID","Inspection.ID","Establishment.Name","Severity","Latitude","Longitude"
"13799",10766591,105059156,"SELAM CONVENIENCE & GROCERY STORE","NA",43.73293,-79.48312
"13800",10766595,105059182,"REXALL","NA",43.76972,-79.52096
"13801",10766596,105059190,"2-4-1 PIZZA","S",43.73204,-79.27102
"13802",10766599,105059202,"GOLDEN CHICKEN MEAT WHOLESALE LTD.","C",43.81942,-79.25311
"13803",10766603,105059236,"ANCASTER EARLY LEARNING & CHILD CARE CENTRE","NA",43.73303,-79.46601
"13804",10766605,105099395,"DANNY'S PIZZA TAVERN","S",43.65495,-79.4145
"13805",10766618,105289925,"BOUKAN","S",43.67968,-79.34216
"13806",10766623,105059532,"CHICK QUEEN","M",43.65036,-79.38876
"13807",10766624,105059537,"NEW YORK NEWS","NA",43.76829,-79.41228
"13808",10766626,105059565,"BELLY BUSTER SUBMARINES","M",43.65559,-79.413
"13809",10766627,105059580,"DOLLARAMA","NA",43.67305,-79.46812
"13810",10766628,105145208,"SPORTING CLUBE PORTUGUES TORONTO","M",43.66644,-79.45123
"13811",10766632,105059611,"LE GOURMAND CAFE","M",43.64748,-79.37849
"13812",10766634,105059634,"M3 CAFE","S",43.77267,-79.33584
"13813",10766652,105059793,"SCARBOROUGH EVENT CENTRE","S",43.81333,-79.238
"13814",10766653,105481802,"JIN SUSHI","S",43.77251,-79.34486
"13815",10766655,105059810,"EVANS COLD STORAGE","M",43.60611,-79.52804
"13816",10766670,105228642,"THE WELL COMMISSARY","S",43.64341,-79.3973
"13817",10766671,105254236,"RAMEN BUTA-NIBO","C",43.67821,-79.34776
"13818",10766675,105060021,"SHOPPERS DRUG MART","S",43.70636,-79.38975
"13819",10766677,105060037,"HAKKA CHOPSTICKS","C",43.69035,-79.29309
"13820",10766750,105060359,"CHICKARON CHICKEN CUTLETS","S",43.80514,-79.28761
"13821",10766765,105060471,"MATTS BURGERLAB","NA",43.63465,-79.56257
"13822",10766780,105060573,"SHELBY'S","NA",43.71903,-79.57086
"13823",10766787,105060620,"THE DAUGHTER","NA",43.70524,-79.37534
"13824",10766788,105155019,"SWEET ADDICTIONS","S",43.66642,-79.37467
"13825",10766806,105060757,"SOUPERLICIOUS","NA",43.79535,-79.32004
"13826",10766814,105060816,"GREAT FRUIT BUBBLE TEA","NA",43.68871,-79.30089
"13827",10766864,105061110,"LAURA SECORD","NA",43.67039,-79.38832
"13828",10766873,105061175,"TOBACCO ROAD","S",43.67005,-79.38905
"13829",10766901,105061454,"SHOPPERS DRUGG MART","NA",43.60169,-79.50217
"13830",10766909,105061513,"TACOS MORAS","C",43.68243,-79.42061
"13831",10766910,105316662,"AU PAIN DORE","M",43.6489,-79.3726
"13832",10766911,105061608,"GONG CHA","M",43.77506,-79.34578
"13833",10766943,105393065,"OLD AVENUE RESTAURANT","S",43.73361,-79.41923
"13834",10766948,105162091,"PHO HA NOI","S",43.6572,-79.40484
"13835",10766955,105061872,"KIN SON SUSHI","S",43.64869,-79.40431
"13836",10766956,105143126,"GELATO SHACK","C",43.70436,-79.34982
"13837",10766959,105061892,"GELADONA","NA",43.67459,-79.46
"13838",10766967,105061944,"SHOPPERS DRUG MART","NA",43.77901,-79.41593
"13839",10766971,105061995,"STARBUCKS COFFEE","M",43.66118,-79.32802
"13840",10766974,105062050,"PI CO","S",43.66871,-79.39483
"13841",10766976,105062076,"FUEL UP SMOOTHIES & SHAKES","M",43.75644,-79.47759
"13842",10766977,105119059,"NEVIZADE KITCHEN AND BAR","C",43.69926,-79.39711
"13843",10766980,105062108,"SHAWARMA WEST","S",43.64607,-79.41013
"13844",10766993,105062241,"FRESHII","NA",43.67764,-79.35025
"13845",10766994,105242397,"NAIJA JOLLOF DOWNTOWN","S",43.6649,-79.36821
"13846",10767020,105340254,"TAHINI'S","M",43.64961,-79.48419
"13847",10767033,105153982,"CARLO'S BAKERY","S",43.67065,-79.39131
"13848",10767034,105062532,"FIRST ALLIANCE CHURCH","NA",43.79671,-79.31985
"13849",10767039,105377243,"MOMO DUMPLING EXPRESS","S",43.63031,-79.48431
"13850",10767048,105123176,"DE MELLO COFFE x CHOCOLAT DE KAT","M",43.68085,-79.43104
"13851",10767050,105346526,"BB.Q CHICKEN","C",43.67784,-79.34914
"13852",10767057,105062717,"THE GROVE","NA",43.81346,-79.34363
"13853",10767058,105062720,"EL CASCABEL","NA",43.65587,-79.38431
"13854",10767061,105062736,"STARBUCKS COFFEE","NA",43.79579,-79.34899
"13855",10767063,105062776,"GILDER DOLLAR STORE AND VARIETY","NA",43.73586,-79.25296
"13856",10767066,105267714,"PATTY CAKE & ICE-CREAM","S",43.73586,-79.25296
"13857",10767067,105062831,"FRIENDS BAR & RESTAURANT","S",43.75963,-79.19799
"13858",10767073,105062893,"CHICKEN KITCHEN","NA",43.76092,-79.21922
"13859",10767075,105323646,"A&W","C",43.66525,-79.41065
"13860",10767076,105062950,"1858 BISTRO","M",43.65039,-79.37902
"13861",10767077,105062990,"WINGS UP","NA",43.6547,-79.45991
"13862",10767078,105062995,"ESSO","NA",43.7757,-79.17579
"13863",10767079,105063016,"SEASON FRUIT HOUSE","S",43.70578,-79.38888
"13864",10767096,105063133,"WENLI CONVENIENCE","NA",43.68966,-79.34191
"13865",10767106,105306486,"CHARLOTTE'S ROOM","C",43.6475,-79.38648
"13866",10767114,105063380,"ANTHONY'S NO FRILLS","M",43.63698,-79.43657
"13867",10767117,105063418,"DINEEN COFFEE CO.","NA",43.64423,-79.37807
"13868",10767118,105063436,"DOLLARAMA","NA",43.74613,-79.28831
"13869",10767137,105063719,"MCDONALD'S","NA",43.77346,-79.28193
"13870",10767138,105145893,"LE CONCILIABULE LAB","M",43.66168,-79.36856
"13871",10767139,105063762,"NICKNUTS","M",43.74838,-79.47911
"13872",10767140,105063765,"VIVA MEXICO","NA",43.74838,-79.47911
"13873",10767141,105063771,"LA ESQUINA DEL CHILAQUIL","S",43.74838,-79.47911
"13874",10767142,105063793,"DOWNSVIEW FISH AND SEAFOOD","S",43.74838,-79.47911
"13875",10767169,105345038,"GONOE SUSHI","S",43.74593,-79.3463
"13876",10767178,105064014,"CHOP HOP","M",43.64837,-79.37993
"13877",10767195,105087542,"PIZZA MARU","S",43.76258,-79.41155
"13878",10767203,105064180,"QQ CONVENIENCE","M",43.68242,-79.44512
"13879",10767208,105064252,"GET N GO CONVENIENCE","NA",43.76311,-79.20897
"13880",10767213,105064331,"IREN'S GROCERY","NA",43.64684,-79.43039
"13881",10767214,105064334,"DON'T YELL AT ME","NA",43.7736,-79.41441
"13882",10767216,105064339,"ST. CLAIR DOLLAR & VARIETY STORE","M",43.67455,-79.45733
"13883",10767222,105064374,"REPLY","NA",43.65686,-79.38366
"13884",10767231,105064413,"BRASA PERUVIAN KITCHEN","NA",43.6496,-79.3915
"13885",10767237,105064462,"OASIS SHAWARMA AND WINGS","NA",43.59695,-79.52401
"13886",10767242,105064489,"JJ'S ROTI DELIGHT","NA",43.77952,-79.13856
"13887",10767243,105064495,"JAC AND JILL'S BAKE SHOP","NA",43.7797,-79.13725
"13888",10767244,105064499,"CIRCLE K","NA",43.71733,-79.25909
"13889",10767245,105064506,"HQ MEATS","NA",43.78366,-79.17051
"13890",10767247,105064520,"ST. MALACHY BEFORE AND AFTER SCHOOL PROGRAM","NA",43.77103,-79.16664
"13891",10767253,105064555,"BULK BARN","NA",43.70635,-79.3603
"13892",10767255,105064575,"DOMINO'S PIZZA","NA",43.77251,-79.34486
"13893",10767258,105146739,"DONER POINT","S",43.68006,-79.33792
"13894",10767267,105212185,"COBS BREAD","M",43.69986,-79.39669
"13895",10767275,105287048,"WINGSTOP","S",43.70016,-79.4536
"13896",10767278,105064768,"HEALTHSHIELD COMPOUNDING PHARMACY","NA",43.7109,-79.37964
"13897",10767279,105301699,"WIL'S CONVENIENCE","S",43.73392,-79.44845
"13898",10767313,105064970,"MFC DUNDAS & BLOOR","NA",43.65508,-79.45182
"13899",10767314,105335189,"PATTIES EXPRESS","S",43.64837,-79.37993
"13900",10767333,105065111,"BOXCAR SOCIAL","S",43.65567,-79.40912
"13901",10767334,105065128,"COOL BEER BREWING CO.","M",43.61926,-79.51061
"13902",10767337,105272952,"C&S FRESH AND NATURAL","S",43.70656,-79.45339
"13903",10767343,105065221,"LE GOURMAND BISTRO","NA",43.60074,-79.50443
"13904",10767360,105065404,"LEVEL 3 VIP BAR (CASINO)","NA",43.70901,-79.60564
"13905",10767361,105065409,"ACES KITCHEN BAR","NA",43.70901,-79.60564
"13906",10767367,105065453,"6IXSIDE BURGER","S",43.72461,-79.28529
"13907",10767372,105065488,"DAANGO SWEETS INC","S",43.81178,-79.33331
"13908",10767373,105065491,"JOHN GIBSON HOUSE","NA",43.6488,-79.41634
"13909",10767377,105065549,"STAND 10 - WICKED CARIB","NA",43.64407,-79.37843
"13910",10767401,105065791,"SHOPPERS DRUG MART","NA",43.76226,-79.41083
"13911",10767403,105065798,"SPRING GARDEN CONVENIENCE","NA",43.76452,-79.40985
"13912",10767409,105065882,"JUI'S CAKES & TREATS","NA",43.82073,-79.26102
"13913",10767410,105065901,"CHA MIAO","NA",43.65712,-79.37373
"13914",10767414,105065921,"THE MISSION EATRY","S",43.64661,-79.40736
"13915",10767424,105066024,"URBAN QUEEN EVENT SPACE","NA",43.60017,-79.50695
"13916",10767437,105066187,"LOLA & MIGUEL","NA",43.70823,-79.35889
"13917",10767443,105066206,"LONG BRANCH BAPTISH CHURCH","NA",43.59557,-79.52719
"13918",10767447,105066233,"INS MARKET","NA",43.66754,-79.40042
"13919",10767455,105066294,"HEEGER BILLIARD CLUB","NA",43.78957,-79.41833
"13920",10767456,105066298,"THE HAMPTONS RESTAURANT","M",43.65567,-79.41388
"13921",10767457,105066307,"CIRCLE K","M",43.6687,-79.39549
"13922",10767458,105066315,"KARAHI BOYS","C",43.64643,-79.40688
"13923",10767459,105161167,"QQ FOOD MARKET","S",43.68665,-79.43823
"13924",10767486,105258987,"GUIREI JAPANESE RESTAURANT","C",43.63661,-79.39735
"13925",10767495,105066617,"DOLLARAMA","NA",43.77331,-79.4417
"13926",10767504,105066732,"THE CHEESE FACTORY (RAWF 2024)","M",43.63501,-79.41119
"13927",10767506,105066748,"POMMES FRITES (RAWF 2023)","NA",43.63501,-79.41119
"13928",10767513,105066832,"THE SAUCY MUSKOKAN (RWF 2023)","NA",43.63501,-79.41119
"13929",10767518,105066864,"MCCORMICK PARK CAFE","S",43.64735,-79.43345
"13930",10767522,105066884,"NERPY'S INC. (RAWF 2024)","NA",43.63501,-79.41119
"13931",10767526,105066899,"WALKABOUT FARM - RAWF 2024","NA",43.63501,-79.41119
"13932",10767528,105066932,"KANAE CAFE","S",43.81517,-79.29676
"13933",10767529,105066936,"BURNBRAE FARMS (booth 4520) (RAWF 2024)","NA",43.63501,-79.41119
"13934",10767531,105066947,"JACK POPS (RAWF 2024)","NA",43.63501,-79.41119
"13935",10767533,105066963,"GOLDEN TREASURE (RAWF 2024)","NA",43.63501,-79.41119
"13936",10767534,105250001,"CHARTWELL SCARLETT HEIGHTS RETIREMENT RESIDENCE","S",43.68268,-79.51974
"13937",10767537,105066982,"MOUNTAINOAK CHEESE BOOTH 1825 (RAWF 2022)","NA",43.63501,-79.41119
"13938",10767539,105066996,"RANI SMOKE SHOP & CONVENIENCE","NA",43.74183,-79.22138
"13939",10767543,105193296,"BAR DANU","S",43.64171,-79.43027
"13940",10767544,105067027,"YETI PUFF NITRO SNACKS (RAWF 2024)","NA",43.63501,-79.41119
"13941",10767546,105067039,"EXPRESS CONVENIENCE","NA",43.75484,-79.29792
"13942",10767549,105067058,"CHEESECAKE BY HEIRLOOM 1228 (RAWF 2024)","NA",43.63501,-79.41119
"13943",10767556,105067094,"STONETOWN ARTISAN CHEESE #1825 (RAWF 2022)","NA",43.63501,-79.41119
"13944",10767557,105141188,"CHAWK'S CATERING","S",43.8295,-79.25389
"13945",10767559,105067109,"THE GREAT MALLARD COUNTY MARKET (RAWF 2023)","NA",43.63501,-79.41119
"13946",10767562,105067128,"L'ERABLE AU FIL DU TEMPS - 2728 (RAWF)","NA",43.63501,-79.41119
"13947",10767563,105067132,"THAT PRETZEL DOUGH (RAWF 2024)","NA",43.63501,-79.41119
"13948",10767567,105067164,"FRUTTA FRESCA GUYS","NA",43.74838,-79.47911
"13949",10767577,105067240,"DV AFRICAN FOOD","C",43.7242,-79.49403
"13950",10767585,105067264,"METRO/GREEN TABLE FOODS (RWF 2023)","NA",43.63501,-79.41119
"13951",10767591,105067295,"METRO - LA DEE DA GOURMET SAUCES (RWF 2023)","NA",43.63501,-79.41119
"13952",10767592,105276837,"METRO LOCALLY SOURCED BOOTH 100 PRINCES BLVD (RWF 2023)","NA",43.63501,-79.41119
"13953",10767595,105067319,"METRO LOCAL - TOM SMELLIE (RWF 2023)","NA",43.63501,-79.41119
"13954",10767597,105067325,"THE HEALTH SHOPPE","NA",43.68625,-79.39356
"13955",10767598,105067328,"HOGAN'S HOMESTEAD (RAWF 2024)","NA",43.63501,-79.41119
"13956",10767600,105067338,"FINNIA CHOCOLATE (RAWF 2024)","NA",43.63501,-79.41119
"13957",10767605,105067376,"BLUE BELL ACADEMY","NA",43.67186,-79.323
"13958",10767608,105153374,"HAWKER","S",43.6563,-79.40273
"13959",10767609,105143034,"4544 CHARCOAL GRILL","S",43.76615,-79.46778
"13960",10767610,105399354,"THE SMITH HOUSE","S",43.65914,-79.39378
"13961",10767654,105067715,"BUCKY'S BBQ BLEND ( RAWF 2023)","NA",43.63501,-79.41119
"13962",10767655,105067720,"HANES HUMMUS","NA",43.63501,-79.41119
"13963",10767658,105067777,"JUST CONE IT (RAWF 2023)","NA",43.63501,-79.41119
"13964",10767659,105067786,"POMME FRITES AND HOTDOGS (FURIOUS FRANKS,RAWR 2024)","NA",43.63501,-79.41119
"13965",10767663,105067828,"INS MARKET","NA",43.65908,-79.39148
"13966",10767666,105067845,"DEEP FRIED FUNNEL CAKE - RAWF 2022","NA",43.63501,-79.41119
"13967",10767667,105067854,"FRIED CHICKEN SANDWICH - RAWF 2022","NA",43.63501,-79.41119
"13968",10767668,105067859,"CRAIG'S COOKIES- RAWF- 2023","NA",43.63501,-79.41119
"13969",10767670,105067865,"North of Nashville - RAWF 2023","NA",43.63501,-79.41119
"13970",10767675,105067956,"MINI MART","S",43.70268,-79.44015
"13971",10767676,105138674,"THE GREEK FREAK","S",43.736,-79.44237
"13972",10767677,105067972,"HOW'S HOT APPLE DUMPLINGS (RWF 2023)","NA",43.63501,-79.41119
"13973",10767704,105068196,"ZABKA DELI","NA",43.76046,-79.30296
"13974",10767708,105068209,"CIRCLE K","NA",43.70341,-79.36332
"13975",10767711,105429325,"L&P VILLAGE GREEN JAMAICAN RESTAURANT","S",43.76734,-79.46983
"13976",10767713,105068267,"FARM BOY","NA",43.68868,-79.39036
"13977",10767715,105068285,"CHICK-N-BURGER RESTAURANT","C",43.70493,-79.25267
"13978",10767772,105152060,"LA CASETTA","S",43.70345,-79.36348
"13979",10767782,105068712,"ASSEMBLY CHEF'S HALL - POKITO","M",43.65269,-79.37359
"13980",10767788,105213140,"UNIQUE RESTAURANT & BAR","S",43.67479,-79.45844
"13981",10767795,105136670,"KARAHI POINT","C",43.70774,-79.34451
"13982",10767803,105326866,"SHOPPERS DRUG MART","C",43.64602,-79.39235
"13983",10767807,105068851,"FRESH AND DELISH TAKE OUT","S",43.78198,-79.23459
"13984",10767809,105068858,"PETRO CANADA","NA",43.78198,-79.23459
"13985",10767814,105068904,"PI CO","NA",43.63959,-79.41904
"13986",10767822,105266744,"CAFE LANDWER","C",43.72608,-79.45147
"13987",10767823,105267847,"HONEYBEE HIVES RESTAURANT","M",43.73591,-79.25275
"13988",10767839,105069056,"SHERWOOD TUCKSHOP","NA",43.67071,-79.40158
"13989",10767840,105069073,"PAANDIYAN RESTAURANT","M",43.75262,-79.25432
"13990",10767841,105069079,"PORTICI","S",43.67265,-79.38873
"13991",10767848,105069151,"SHOPPERS DRUG MART","NA",43.65917,-79.45306
"13992",10767852,105069174,"Bindaz Biryanis","C",43.70803,-79.39345
"13993",10767854,105069190,"JOHNVINCE -  EAST WEST","NA",43.75988,-79.4677
"13994",10767855,105355622,"THE BURROW COFFEE","S",43.70828,-79.29545
"13995",10767871,105259781,"THE CHOCOLATE MESSENGER","S",43.70721,-79.37539
"13996",10767899,105069477,"1800 BAR & LOUNGE TORONTO","NA",43.67137,-79.45186
"13997",10767911,105066372,"WILD WING","C",43.70434,-79.37483
"13998",10767914,105069618,"PETRO CANADA","NA",43.70506,-79.34912
"13999",10767920,105069728,"NUTS D LITE","NA",43.74227,-79.60457
"14000",10767921,105404570,"SALAD DAYS","M",43.65901,-79.38787
"14001",10767922,105069735,"SIMPLE & SWEET","NA",43.74227,-79.60457
"14002",10767923,105069744,"NUTS NUTS NUTS","NA",43.74227,-79.60457
"14003",10767926,105069774,"THE TEN SPOT","NA",43.70738,-79.37553
"14004",10767927,105300680,"GRANITE CLUB - 1875","S",43.73274,-79.38152
"14005",10767928,105069789,"BEYOND DELISH","NA",43.7862,-79.44565
"14006",10767929,105069831,"TARINO PIZZA","NA",43.75431,-79.35123
"14007",10767940,105259879,"KOH SAMUI - THAI KITCHEN","S",43.64292,-79.40686
"14008",10767943,105069928,"HUSKY","NA",43.70365,-79.36112
"14009",10767944,105069933,"KITCHEN FOOD FAIR","NA",43.7916,-79.44801
"14010",10767947,105069997,"DELYSEES YORKVILLE","NA",43.67024,-79.39454
"14011",10767951,105070018,"TASTY JOLLOF RESTAURANT","S",43.74418,-79.24412
"14012",10767952,105070032,"GRAND NORTH BISON (RAWF 2024)","NA",43.63501,-79.41119
"14013",10767954,105070041,"DISTILLERIE RHEAULT - RAWF 2024","NA",43.63501,-79.41119
"14014",10767955,105070045,"ALGOMA HIGHLANDS WILD BLUEBERRY FARM AND WINERY (RAWF 2023 - BOOTH 2)","NA",43.63501,-79.41119
"14015",10767956,105070049,"LOST MEADOWS MEADERY - RAWF 2024","S",43.63501,-79.41119
"14016",10767957,105070053,"VODKOW (RAWF 2024)","NA",43.63501,-79.41119
"14017",10767989,105070247,"CAFE OPEN WINDOW","NA",43.6796,-79.35786
"14018",10768008,105070367,"COCONUT SEASONS","C",43.8231,-79.30111
"14019",10768012,105070400,"INTERNATIONAL NEWS #5502","NA",43.6481,-79.37752
"14020",10768021,105070502,"SECOND CUP","S",43.66119,-79.40076
"14021",10768028,105070547,"SOUPERLICIOUS","S",43.73674,-79.25119
"14022",10768029,105235225,"INTERNATIONAL NEWS","S",43.64615,-79.38271
"14023",10768032,105070584,"KOLORS","S",43.63973,-79.44195
"14024",10768033,105070593,"SHELL","NA",43.73266,-79.45838
"14025",10768051,105070729,"BREAD HOUSE","M",43.77238,-79.46808
"14026",10768052,105070735,"FORKS & FINGERS CUISINE","NA",43.73665,-79.56275
"14027",10768059,105070790,"CREAMERY X","NA",43.65383,-79.37346
"14028",10768061,105222288,"THE HASHTAG","M",43.67742,-79.44428
"14029",10768067,105070862,"GONGCHA & QQ FROZEN YOGURT","NA",43.72571,-79.28744
"14030",10768070,105070947,"TIM HORTONS","NA",43.65434,-79.33834
"14031",10768071,105070957,"TOP GUN BURGERS","S",43.66548,-79.40981
"14032",10768073,105070969,"GIA RESTAURANT","M",43.6494,-79.4228
"14033",10768074,105142119,"GUIGUI","M",43.78744,-79.41709
"14034",10768086,105071058,"PETRO CANADA","NA",43.77034,-79.28207
"14035",10768087,105071062,"SHELL","NA",43.64417,-79.39467
"14036",10768090,105071076,"PAN PACIFIC HOTEL TORONTO","S",43.75717,-79.35082
"14037",10768103,105129898,"TIGER SUGAR","S",43.66107,-79.38276
"14038",10768114,105071279,"KABUL FRESH HALAL","NA",43.68865,-79.57502
"14039",10768126,105197315,"OTHER SIDE PIZZA","S",43.66888,-79.30447
"14040",10768127,105071381,"BEACH SIDE VARIETY","NA",43.66864,-79.30537
"14041",10768135,105071483,"THE DISTILLERY WINTER VILLAGE - PRETZEL HOUSE 2","NA",43.65072,-79.35803
"14042",10768166,105071674,"YONGE KARAOKE","NA",43.77923,-79.41573
"14043",10768170,105196611,"SAMMY'S FAMILY RESTAURANT","M",43.75373,-79.24448
"14044",10768175,105133464,"CANDY CHAMP","M",43.69461,-79.45649
"14045",10768176,105071800,"THE DISTILLERY WINTER VILLAGE - MAC & CHEESE","NA",43.65072,-79.35803
"14046",10768177,105071803,"THE DISTILLERY WINTER VILLAGE - STREAT FOOD TRUCK","NA",43.65072,-79.35803
"14047",10768178,105071807,"THE DISTILLERY WINTER VILLAGE - MILL STREET BREW PUB - CHOCOLATE FONDUE","NA",43.65072,-79.35803
"14048",10768180,105071815,"THE DISTILLERY WINTER VILLAGE - PANCHOS BAKERY","NA",43.65072,-79.35803
"14049",10768182,105071824,"THE DISTILLERY WINTER VILLAGE - MORE NATA'S PLEASE","NA",43.65072,-79.35803
"14050",10768183,105071827,"THE DISTILLERY WINTER VILLAGE - REAL EMPANADA","NA",43.65072,-79.35803
"14051",10768185,105071837,"THE DISTILLERY WINTER VILLAGE - PIEROGI MISKA","NA",43.65072,-79.35803
"14052",10768188,105071857,"ADDIS LIVE","NA",43.66233,-79.42446
"14053",10768189,105255114,"AMBASSADOR PIZZA CO.","S",43.66145,-79.42808
"14054",10768190,105071877,"YUZUKI JAPANESE RESTAURANT","M",43.67131,-79.38387
"14055",10768193,105071886,"WUI CHUN YUEN HERBS & HEALTH FOOD CO.","S",43.81577,-79.32229
"14056",10768236,105072062,"NUTS D-LITE","S",43.77238,-79.46808
"14057",10768237,105225082,"BURRITO BOYZ","M",43.77358,-79.32251
"14058",10768246,105072100,"CANADIAN TIRE GAS+","NA",43.71957,-79.30495
"14059",10768290,105072322,"MELLIS CHOCOLATE","NA",43.77553,-79.41525
"14060",10768298,105322557,"BEERTOWN PUBLIC HOUSE","S",43.63188,-79.51849
"14061",10768299,105470232,"GOODMARK CAFE","M",43.70866,-79.50992
"14062",10768301,105363543,"THE FACULTY CLUB PUB","S",43.66139,-79.40092
"14063",10768312,105072446,"BARBURRITO FRESH MEXICAN GRILL","NA",43.71102,-79.5354
"14064",10768315,105287117,"AFROBEAT KITCHEN","S",43.64024,-79.43836
"14065",10768321,105314416,"LA TAULA VERDE","S",43.66232,-79.39455
"14066",10768331,105072582,"BROWN DONKATSU","S",43.65565,-79.38487
"14067",10768333,105072595,"THE GREAT CANADIAN BAGEL","S",43.64873,-79.38376
"14068",10768334,105072598,"BUTTER BAKER","S",43.65577,-79.38438
"14069",10768336,105147013,"BRUNCHIN 1","S",43.65735,-79.38097
"14070",10768339,105116408,"PITA PIT","S",43.59567,-79.53423
"14071",10768350,105151919,"PICO","S",43.67163,-79.38305
"14072",10768352,105146406,"KITCHEN FOOD FAIR","C",43.70555,-79.34626
"14073",10768357,105072795,"COPS","NA",43.65888,-79.34836
"14074",10768358,105098964,"THE VILLAGE OF HUMBER HEIGHTS","S",43.69714,-79.52596
"14075",10768359,105072801,"THE VILLAGE OF HUMBER HEIGHTS-ROYAL YORK CAFE","NA",43.69714,-79.52596
"14076",10768360,105217632,"KOZ BINGOL","C",43.79099,-79.44515
"14077",10768399,105073124,"HAYAT MARKET","NA",43.64627,-79.3837
"14078",10768413,105073280,"INS MARKET","NA",43.6453,-79.38925
"14079",10768414,105416982,"COCO","M",43.61265,-79.55597
"14080",10768421,105108145,"LE JARDIN DE MOLIERE INC.","S",43.59976,-79.50883
"14081",10768422,105073332,"CUMMER AVENUE UNITED CHURCH","NA",43.78716,-79.41497
"14082",10768424,105073340,"THE GOLDEN PEACOCK","NA",43.65247,-79.44886
